,0,1,2
3450,Slough-GB,PZ 24 (Neumünster)-DE,-0.0
3451,Slough-GB,PZ 44 (Bochum) [im Bau]-DE,-0.0
3452,Ryton Gateway-GB,PZ 67 (Speyer)-DE,-0.0
3453,Ryton Gateway-GB,PZ 50 (Köln)-DE,-0.0
3454,Ryton Gateway-GB,PZ 04 (Radefeld/Leipzig)-DE,-0.0
3455,Ryton Gateway-GB,PZ 90 (Feucht/Nürnberg)-DE,-0.0
3456,Ryton Gateway-GB,PZ 77 (Lahr)-DE,-0.0
3457,Ryton Gateway-GB,PZ 93 (Regensburg)-DE,-0.0
3458,Ryton Gateway-GB,PZ 21 (Hamburg)-DE,-0.0
3459,Ryton Gateway-GB,PZ 46 (Dorsten)-DE,-0.0
3460,Ryton Gateway-GB,PZ 58 (Hagen)-DE,-0.0
3461,Ryton Gateway-GB,PZ 08 (Neumark)-DE,-0.0
3462,Ryton Gateway-GB,PZ 47 (Krefeld)-DE,-0.0
3463,Ryton Gateway-GB,PZ 15 (Rüdersdorf)-DE,-0.0
3464,Ryton Gateway-GB,PZ 24 (Neumünster)-DE,-0.0
3465,Ryton Gateway-GB,PZ 44 (Bochum) [im Bau]-DE,-0.0
3466,Slough-GB,Kolding-DK,-0.0
3467,Ryton Gateway-GB,Kolding-DK,-0.0
3468,Slough-GB,Barcelona-ES,-0.0
3469,Slough-GB,Madrid-ES,-0.0
3470,Slough-GB,Araba (Vitoria)-ES,1130.0
3471,Ryton Gateway-GB,Barcelona-ES,-0.0
3472,Ryton Gateway-GB,Madrid-ES,-0.0
3473,Ryton Gateway-GB,Araba (Vitoria)-ES,-0.0
3474,Slough-GB,Lieto (Turku)-FL,-0.0
3475,Slough-GB,Vantaa (Helsinki)-FL,-0.0
3476,Ryton Gateway-GB,Lieto (Turku)-FL,-0.0
3477,Ryton Gateway-GB,Vantaa (Helsinki)-FL,-0.0
3478,Slough-GB,Combs la ville-FR,2000.0
3479,Ryton Gateway-GB,Combs la ville-FR,-0.0
3480,Slough-GB,Spata-GR,-0.0
3481,Ryton Gateway-GB,Spata-GR,-0.0
3482,Slough-GB,Zagreb-HR,-0.0
3483,Ryton Gateway-GB,Zagreb-HR,-0.0
3484,Slough-GB,Budapest OLK-HU,986.0
3485,Slough-GB,Budapest NPKK (OE)-HU,-0.0
3486,Ryton Gateway-GB,Budapest OLK-HU,-0.0
3487,Ryton Gateway-GB,Budapest NPKK (OE)-HU,-0.0
3488,Slough-GB,Kaunas-LT,-0.0
3489,Ryton Gateway-GB,Kaunas-LT,-0.0
3490,Slough-GB,Bettembourg-LU,800.0
3491,Ryton Gateway-GB,Bettembourg-LU,-0.0
3492,Slough-GB,Eindhoven-Noord-NL,2000.0
3493,Slough-GB,Zaltbommel-NL,-0.0
3494,Ryton Gateway-GB,Eindhoven-Noord-NL,-0.0
3495,Ryton Gateway-GB,Zaltbommel-NL,-0.0
3496,Slough-GB,Suwałki (Ełk)-PL,-0.0
3497,Slough-GB,Poznań-PL,-0.0
3498,Slough-GB,Zabrze-PL,-0.0
3499,Slough-GB,Koninko-PL,-0.0
3500,Slough-GB,Wrocław-PL,-0.0
3501,Slough-GB,Bydgoszcz (Solec Kujawski)-PL,-0.0
3502,Ryton Gateway-GB,Suwałki (Ełk)-PL,-0.0
3503,Ryton Gateway-GB,Poznań-PL,-0.0
3504,Ryton Gateway-GB,Zabrze-PL,-0.0
3505,Ryton Gateway-GB,Koninko-PL,-0.0
3506,Ryton Gateway-GB,Wrocław-PL,-0.0
3507,Ryton Gateway-GB,Bydgoszcz (Solec Kujawski)-PL,-0.0
3508,Slough-GB,Lisboa-PT,-0.0
3509,Ryton Gateway-GB,Lisboa-PT,-0.0
3510,Slough-GB,Oradea-RO,-0.0
3511,Ryton Gateway-GB,Oradea-RO,-0.0
3512,Slough-GB,Ljubljana-SI,-0.0
3513,Ryton Gateway-GB,Ljubljana-SI,-0.0
3514,Slough-GB,Zilina- Strecno-SK,-0.0
3515,Slough-GB,Ivanka pri Dunaji-SK,1218.0
3516,Ryton Gateway-GB,Zilina- Strecno-SK,-0.0
3517,Ryton Gateway-GB,Ivanka pri Dunaji-SK,-0.0
3518,Budapest OLK-HU,Hub Wien I-AT,1290.0
3519,Budapest OLK-HU,Hub Wien II-AT,-0.0
3520,Budapest OLK-HU,Hub Graz-AT,-0.0
3521,Budapest OLK-HU,Hagenbrunn-AT,-0.0
3522,Budapest OLK-HU,Allhaming-AT,-0.0
3523,Budapest OLK-HU,Enns-AT,-0.0
3524,Budapest OLK-HU,Wernberg-AT,-0.0
3525,Budapest OLK-HU,Wals-AT,-0.0
3526,Budapest OLK-HU,Hall in Tirol-AT,-0.0
3527,Budapest OLK-HU,Liesing-AT,0.0
3528,Budapest OLK-HU,Wundschuh-AT,-0.0
3529,Budapest NPKK (OE)-HU,Hub Wien I-AT,-0.0
3530,Budapest NPKK (OE)-HU,Hub Wien II-AT,-0.0
3531,Budapest NPKK (OE)-HU,Hub Graz-AT,-0.0
3532,Budapest NPKK (OE)-HU,Hagenbrunn-AT,-0.0
3533,Budapest NPKK (OE)-HU,Allhaming-AT,-0.0
3534,Budapest NPKK (OE)-HU,Enns-AT,-0.0
3535,Budapest NPKK (OE)-HU,Wernberg-AT,-0.0
3536,Budapest NPKK (OE)-HU,Wals-AT,-0.0
3537,Budapest NPKK (OE)-HU,Hall in Tirol-AT,-0.0
3538,Budapest NPKK (OE)-HU,Liesing-AT,-0.0
3539,Budapest NPKK (OE)-HU,Wundschuh-AT,-0.0
3540,Budapest OLK-HU,Brüssel-BE,-0.0
3541,Budapest NPKK (OE)-HU,Brüssel-BE,-0.0
3542,Budapest OLK-HU,Brno-CZ,148.0
3543,Budapest OLK-HU,Ostrava-CZ,-0.0
3544,Budapest OLK-HU,Krupka 1-CZ,-0.0
3545,Budapest OLK-HU,Plzen 1-CZ,-0.0
3546,Budapest OLK-HU,Hradec Kralove - Brezhrad-CZ,-0.0
3547,Budapest OLK-HU,Ricany -CZ,-0.0
3548,Budapest OLK-HU,Zlin-CZ,-0.0
3549,Budapest OLK-HU,Olomouc-CZ,-0.0
3550,Budapest NPKK (OE)-HU,Brno-CZ,-0.0
3551,Budapest NPKK (OE)-HU,Ostrava-CZ,-0.0
3552,Budapest NPKK (OE)-HU,Krupka 1-CZ,-0.0
3553,Budapest NPKK (OE)-HU,Plzen 1-CZ,-0.0
3554,Budapest NPKK (OE)-HU,Hradec Kralove - Brezhrad-CZ,-0.0
3555,Budapest NPKK (OE)-HU,Ricany -CZ,-0.0
3556,Budapest NPKK (OE)-HU,Zlin-CZ,-0.0
3557,Budapest NPKK (OE)-HU,Olomouc-CZ,-0.0
3558,Budapest OLK-HU,PZ 67 (Speyer)-DE,-0.0
3559,Budapest OLK-HU,PZ 50 (Köln)-DE,-0.0
3560,Budapest OLK-HU,PZ 04 (Radefeld/Leipzig)-DE,-0.0
3561,Budapest OLK-HU,PZ 90 (Feucht/Nürnberg)-DE,157.0
3562,Budapest OLK-HU,PZ 77 (Lahr)-DE,-0.0
3563,Budapest OLK-HU,PZ 93 (Regensburg)-DE,1508.0
3564,Budapest OLK-HU,PZ 21 (Hamburg)-DE,-0.0
3565,Budapest OLK-HU,PZ 46 (Dorsten)-DE,-0.0
3566,Budapest OLK-HU,PZ 58 (Hagen)-DE,-0.0
3567,Budapest OLK-HU,PZ 08 (Neumark)-DE,-0.0
3568,Budapest OLK-HU,PZ 47 (Krefeld)-DE,-0.0
3569,Budapest OLK-HU,PZ 15 (Rüdersdorf)-DE,-0.0
3570,Budapest OLK-HU,PZ 24 (Neumünster)-DE,-0.0
3571,Budapest OLK-HU,PZ 44 (Bochum) [im Bau]-DE,-0.0
3572,Budapest NPKK (OE)-HU,PZ 67 (Speyer)-DE,-0.0
3573,Budapest NPKK (OE)-HU,PZ 50 (Köln)-DE,-0.0
3574,Budapest NPKK (OE)-HU,PZ 04 (Radefeld/Leipzig)-DE,-0.0
3575,Budapest NPKK (OE)-HU,PZ 90 (Feucht/Nürnberg)-DE,-0.0
3576,Budapest NPKK (OE)-HU,PZ 77 (Lahr)-DE,-0.0
3577,Budapest NPKK (OE)-HU,PZ 93 (Regensburg)-DE,-0.0
3578,Budapest NPKK (OE)-HU,PZ 21 (Hamburg)-DE,-0.0
3579,Budapest NPKK (OE)-HU,PZ 46 (Dorsten)-DE,-0.0
3580,Budapest NPKK (OE)-HU,PZ 58 (Hagen)-DE,-0.0
3581,Budapest NPKK (OE)-HU,PZ 08 (Neumark)-DE,-0.0
3582,Budapest NPKK (OE)-HU,PZ 47 (Krefeld)-DE,-0.0
3583,Budapest NPKK (OE)-HU,PZ 15 (Rüdersdorf)-DE,-0.0
3584,Budapest NPKK (OE)-HU,PZ 24 (Neumünster)-DE,-0.0
3585,Budapest NPKK (OE)-HU,PZ 44 (Bochum) [im Bau]-DE,-0.0
3586,Budapest OLK-HU,Bettembourg-LU,-0.0
3587,Budapest NPKK (OE)-HU,Bettembourg-LU,-0.0
3588,Budapest OLK-HU,Eindhoven-Noord-NL,-0.0
3589,Budapest OLK-HU,Zaltbommel-NL,-0.0
3590,Budapest NPKK (OE)-HU,Eindhoven-Noord-NL,-0.0
3591,Budapest NPKK (OE)-HU,Zaltbommel-NL,-0.0
3592,Budapest OLK-HU,Suwałki (Ełk)-PL,-0.0
3593,Budapest OLK-HU,Poznań-PL,-0.0
3594,Budapest OLK-HU,Zabrze-PL,-0.0
3595,Budapest OLK-HU,Koninko-PL,-0.0
3596,Budapest OLK-HU,Wrocław-PL,205.0
3597,Budapest OLK-HU,Bydgoszcz (Solec Kujawski)-PL,-0.0
3598,Budapest NPKK (OE)-HU,Suwałki (Ełk)-PL,-0.0
3599,Budapest NPKK (OE)-HU,Poznań-PL,-0.0
3600,Budapest NPKK (OE)-HU,Zabrze-PL,-0.0
3601,Budapest NPKK (OE)-HU,Koninko-PL,-0.0
3602,Budapest NPKK (OE)-HU,Wrocław-PL,-0.0
3603,Budapest NPKK (OE)-HU,Bydgoszcz (Solec Kujawski)-PL,-0.0
3604,Budapest OLK-HU,Ljubljana-SI,-0.0
3605,Budapest NPKK (OE)-HU,Ljubljana-SI,-0.0
3606,Budapest OLK-HU,Zilina- Strecno-SK,-0.0
3607,Budapest OLK-HU,Ivanka pri Dunaji-SK,586.0
3608,Budapest NPKK (OE)-HU,Zilina- Strecno-SK,-0.0
3609,Budapest NPKK (OE)-HU,Ivanka pri Dunaji-SK,-0.0
3610,Kaunas-LT,Göteborg-SE,-0.0
3611,Kaunas-LT,Stockholm - Västberga-SE,-0.0
3612,Kaunas-LT,Helsingborg-SE,-0.0
3613,Kaunas-LT,Arlöv-SE,-0.0
3614,Kaunas-LT,Malmö-SE,-0.0
3615,Eindhoven-Noord-NL,Hub Wien I-AT,-0.0
3616,Eindhoven-Noord-NL,Hub Wien II-AT,-0.0
3617,Eindhoven-Noord-NL,Hub Graz-AT,-0.0
3618,Eindhoven-Noord-NL,Hagenbrunn-AT,-0.0
3619,Eindhoven-Noord-NL,Allhaming-AT,-0.0
3620,Eindhoven-Noord-NL,Enns-AT,-0.0
3621,Eindhoven-Noord-NL,Wernberg-AT,-0.0
3622,Eindhoven-Noord-NL,Wals-AT,816.0
3623,Eindhoven-Noord-NL,Hall in Tirol-AT,-0.0
3624,Eindhoven-Noord-NL,Liesing-AT,-0.0
3625,Eindhoven-Noord-NL,Wundschuh-AT,-0.0
3626,Zaltbommel-NL,Hub Wien I-AT,-0.0
3627,Zaltbommel-NL,Hub Wien II-AT,-0.0
3628,Zaltbommel-NL,Hub Graz-AT,-0.0
3629,Zaltbommel-NL,Hagenbrunn-AT,-0.0
3630,Zaltbommel-NL,Allhaming-AT,-0.0
3631,Zaltbommel-NL,Enns-AT,-0.0
3632,Zaltbommel-NL,Wernberg-AT,-0.0
3633,Zaltbommel-NL,Wals-AT,-0.0
3634,Zaltbommel-NL,Hall in Tirol-AT,-0.0
3635,Zaltbommel-NL,Liesing-AT,-0.0
3636,Zaltbommel-NL,Wundschuh-AT,-0.0
3637,Eindhoven-Noord-NL,Sofia-BG,-0.0
3638,Zaltbommel-NL,Sofia-BG,-0.0
3639,Eindhoven-Noord-NL,Brno-CZ,-0.0
3640,Eindhoven-Noord-NL,Ostrava-CZ,-0.0
3641,Eindhoven-Noord-NL,Krupka 1-CZ,1249.0
3642,Eindhoven-Noord-NL,Plzen 1-CZ,-0.0
3643,Eindhoven-Noord-NL,Hradec Kralove - Brezhrad-CZ,-0.0
3644,Eindhoven-Noord-NL,Ricany -CZ,-0.0
3645,Eindhoven-Noord-NL,Zlin-CZ,-0.0
3646,Eindhoven-Noord-NL,Olomouc-CZ,-0.0
3647,Zaltbommel-NL,Brno-CZ,-0.0
3648,Zaltbommel-NL,Ostrava-CZ,-0.0
3649,Zaltbommel-NL,Krupka 1-CZ,-0.0
3650,Zaltbommel-NL,Plzen 1-CZ,-0.0
3651,Zaltbommel-NL,Hradec Kralove - Brezhrad-CZ,-0.0
3652,Zaltbommel-NL,Ricany -CZ,-0.0
3653,Zaltbommel-NL,Zlin-CZ,-0.0
3654,Zaltbommel-NL,Olomouc-CZ,-0.0
3655,Eindhoven-Noord-NL,PZ 67 (Speyer)-DE,-0.0
3656,Eindhoven-Noord-NL,PZ 50 (Köln)-DE,0.0
3657,Eindhoven-Noord-NL,PZ 04 (Radefeld/Leipzig)-DE,-0.0
3658,Eindhoven-Noord-NL,PZ 90 (Feucht/Nürnberg)-DE,-0.0
3659,Eindhoven-Noord-NL,PZ 77 (Lahr)-DE,-0.0
3660,Eindhoven-Noord-NL,PZ 93 (Regensburg)-DE,-0.0
3661,Eindhoven-Noord-NL,PZ 21 (Hamburg)-DE,-0.0
3662,Eindhoven-Noord-NL,PZ 46 (Dorsten)-DE,-0.0
3663,Eindhoven-Noord-NL,PZ 58 (Hagen)-DE,-0.0
3664,Eindhoven-Noord-NL,PZ 08 (Neumark)-DE,-0.0
3665,Eindhoven-Noord-NL,PZ 47 (Krefeld)-DE,2000.0
3666,Eindhoven-Noord-NL,PZ 15 (Rüdersdorf)-DE,-0.0
3667,Eindhoven-Noord-NL,PZ 24 (Neumünster)-DE,-0.0
3668,Eindhoven-Noord-NL,PZ 44 (Bochum) [im Bau]-DE,-0.0
3669,Zaltbommel-NL,PZ 67 (Speyer)-DE,-0.0
3670,Zaltbommel-NL,PZ 50 (Köln)-DE,-0.0
3671,Zaltbommel-NL,PZ 04 (Radefeld/Leipzig)-DE,-0.0
3672,Zaltbommel-NL,PZ 90 (Feucht/Nürnberg)-DE,-0.0
3673,Zaltbommel-NL,PZ 77 (Lahr)-DE,-0.0
3674,Zaltbommel-NL,PZ 93 (Regensburg)-DE,-0.0
3675,Zaltbommel-NL,PZ 21 (Hamburg)-DE,-0.0
3676,Zaltbommel-NL,PZ 46 (Dorsten)-DE,-0.0
3677,Zaltbommel-NL,PZ 58 (Hagen)-DE,-0.0
3678,Zaltbommel-NL,PZ 08 (Neumark)-DE,-0.0
3679,Zaltbommel-NL,PZ 47 (Krefeld)-DE,-0.0
3680,Zaltbommel-NL,PZ 15 (Rüdersdorf)-DE,-0.0
3681,Zaltbommel-NL,PZ 24 (Neumünster)-DE,-0.0
3682,Zaltbommel-NL,PZ 44 (Bochum) [im Bau]-DE,-0.0
3683,Eindhoven-Noord-NL,Kolding-DK,944.0
3684,Zaltbommel-NL,Kolding-DK,0.0
3685,Eindhoven-Noord-NL,Barcelona-ES,-0.0
3686,Eindhoven-Noord-NL,Madrid-ES,-0.0
3687,Eindhoven-Noord-NL,Araba (Vitoria)-ES,1026.0
3688,Zaltbommel-NL,Barcelona-ES,-0.0
3689,Zaltbommel-NL,Madrid-ES,-0.0
3690,Zaltbommel-NL,Araba (Vitoria)-ES,-0.0
3691,Eindhoven-Noord-NL,Lieto (Turku)-FL,644.0
3692,Eindhoven-Noord-NL,Vantaa (Helsinki)-FL,-0.0
3693,Zaltbommel-NL,Lieto (Turku)-FL,-0.0
3694,Zaltbommel-NL,Vantaa (Helsinki)-FL,-0.0
3695,Eindhoven-Noord-NL,Combs la ville-FR,2000.0
3696,Zaltbommel-NL,Combs la ville-FR,-0.0
3697,Eindhoven-Noord-NL,Slough-GB,1742.0
3698,Eindhoven-Noord-NL,Ryton Gateway-GB,-0.0
3699,Zaltbommel-NL,Slough-GB,-0.0
3700,Zaltbommel-NL,Ryton Gateway-GB,-0.0
3701,Eindhoven-Noord-NL,Spata-GR,965.0
3702,Zaltbommel-NL,Spata-GR,-0.0
3703,Eindhoven-Noord-NL,Zagreb-HR,-0.0
3704,Zaltbommel-NL,Zagreb-HR,-0.0
3705,Eindhoven-Noord-NL,Budapest OLK-HU,441.0
3706,Eindhoven-Noord-NL,Budapest NPKK (OE)-HU,-0.0
3707,Zaltbommel-NL,Budapest OLK-HU,-0.0
3708,Zaltbommel-NL,Budapest NPKK (OE)-HU,-0.0
3709,Eindhoven-Noord-NL,Portlaoise-IE,0.0
3710,Eindhoven-Noord-NL,Dublin-IE,1886.0
3711,Zaltbommel-NL,Portlaoise-IE,-0.0
3712,Zaltbommel-NL,Dublin-IE,-0.0
3713,Eindhoven-Noord-NL,Kaunas-LT,587.0
3714,Zaltbommel-NL,Kaunas-LT,-0.0
3715,Eindhoven-Noord-NL,Suwałki (Ełk)-PL,-0.0
3716,Eindhoven-Noord-NL,Poznań-PL,-0.0
3717,Eindhoven-Noord-NL,Zabrze-PL,-0.0
3718,Eindhoven-Noord-NL,Koninko-PL,0.0
3719,Eindhoven-Noord-NL,Wrocław-PL,-0.0
3720,Eindhoven-Noord-NL,Bydgoszcz (Solec Kujawski)-PL,-0.0
3721,Zaltbommel-NL,Suwałki (Ełk)-PL,-0.0
3722,Zaltbommel-NL,Poznań-PL,223.0
3723,Zaltbommel-NL,Zabrze-PL,-0.0
3724,Zaltbommel-NL,Koninko-PL,-0.0
3725,Zaltbommel-NL,Wrocław-PL,-0.0
3726,Zaltbommel-NL,Bydgoszcz (Solec Kujawski)-PL,-0.0
3727,Eindhoven-Noord-NL,Lisboa-PT,1007.0
3728,Zaltbommel-NL,Lisboa-PT,-0.0
3729,Eindhoven-Noord-NL,Oradea-RO,-0.0
3730,Zaltbommel-NL,Oradea-RO,-0.0
3731,Eindhoven-Noord-NL,Göteborg-SE,-0.0
3732,Eindhoven-Noord-NL,Stockholm - Västberga-SE,-0.0
3733,Eindhoven-Noord-NL,Helsingborg-SE,-0.0
3734,Eindhoven-Noord-NL,Arlöv-SE,-0.0
3735,Eindhoven-Noord-NL,Malmö-SE,-0.0
3736,Zaltbommel-NL,Göteborg-SE,-0.0
3737,Zaltbommel-NL,Stockholm - Västberga-SE,-0.0
3738,Zaltbommel-NL,Helsingborg-SE,-0.0
3739,Zaltbommel-NL,Arlöv-SE,-0.0
3740,Zaltbommel-NL,Malmö-SE,139.0
3741,Eindhoven-Noord-NL,Ljubljana-SI,1188.0
3742,Zaltbommel-NL,Ljubljana-SI,-0.0
3743,Eindhoven-Noord-NL,Zilina- Strecno-SK,-0.0
3744,Eindhoven-Noord-NL,Ivanka pri Dunaji-SK,1067.0
3745,Zaltbommel-NL,Zilina- Strecno-SK,-0.0
3746,Zaltbommel-NL,Ivanka pri Dunaji-SK,-0.0
3747,Suwałki (Ełk)-PL,Hub Wien I-AT,-0.0
3748,Suwałki (Ełk)-PL,Hub Wien II-AT,-0.0
3749,Suwałki (Ełk)-PL,Hub Graz-AT,-0.0
3750,Suwałki (Ełk)-PL,Hagenbrunn-AT,-0.0
3751,Suwałki (Ełk)-PL,Allhaming-AT,-0.0
3752,Suwałki (Ełk)-PL,Enns-AT,-0.0
3753,Suwałki (Ełk)-PL,Wernberg-AT,-0.0
3754,Suwałki (Ełk)-PL,Wals-AT,-0.0
3755,Suwałki (Ełk)-PL,Hall in Tirol-AT,-0.0
3756,Suwałki (Ełk)-PL,Liesing-AT,-0.0
3757,Suwałki (Ełk)-PL,Wundschuh-AT,-0.0
3758,Poznań-PL,Hub Wien I-AT,-0.0
3759,Poznań-PL,Hub Wien II-AT,-0.0
3760,Poznań-PL,Hub Graz-AT,-0.0
3761,Poznań-PL,Hagenbrunn-AT,-0.0
3762,Poznań-PL,Allhaming-AT,-0.0
3763,Poznań-PL,Enns-AT,-0.0
3764,Poznań-PL,Wernberg-AT,-0.0
3765,Poznań-PL,Wals-AT,-0.0
3766,Poznań-PL,Hall in Tirol-AT,-0.0
3767,Poznań-PL,Liesing-AT,-0.0
3768,Poznań-PL,Wundschuh-AT,-0.0
3769,Zabrze-PL,Hub Wien I-AT,-0.0
3770,Zabrze-PL,Hub Wien II-AT,-0.0
3771,Zabrze-PL,Hub Graz-AT,-0.0
3772,Zabrze-PL,Hagenbrunn-AT,1141.0
3773,Zabrze-PL,Allhaming-AT,-0.0
3774,Zabrze-PL,Enns-AT,-0.0
3775,Zabrze-PL,Wernberg-AT,-0.0
3776,Zabrze-PL,Wals-AT,-0.0
3777,Zabrze-PL,Hall in Tirol-AT,-0.0
3778,Zabrze-PL,Liesing-AT,-0.0
3779,Zabrze-PL,Wundschuh-AT,-0.0
3780,Koninko-PL,Hub Wien I-AT,-0.0
3781,Koninko-PL,Hub Wien II-AT,-0.0
3782,Koninko-PL,Hub Graz-AT,-0.0
3783,Koninko-PL,Hagenbrunn-AT,-0.0
3784,Koninko-PL,Allhaming-AT,-0.0
3785,Koninko-PL,Enns-AT,-0.0
3786,Koninko-PL,Wernberg-AT,-0.0
3787,Koninko-PL,Wals-AT,-0.0
3788,Koninko-PL,Hall in Tirol-AT,-0.0
3789,Koninko-PL,Liesing-AT,-0.0
3790,Koninko-PL,Wundschuh-AT,-0.0
3791,Wrocław-PL,Hub Wien I-AT,-0.0
3792,Wrocław-PL,Hub Wien II-AT,-0.0
3793,Wrocław-PL,Hub Graz-AT,-0.0
3794,Wrocław-PL,Hagenbrunn-AT,-0.0
3795,Wrocław-PL,Allhaming-AT,-0.0
3796,Wrocław-PL,Enns-AT,-0.0
3797,Wrocław-PL,Wernberg-AT,-0.0
3798,Wrocław-PL,Wals-AT,-0.0
3799,Wrocław-PL,Hall in Tirol-AT,-0.0
3800,Wrocław-PL,Liesing-AT,-0.0
3801,Wrocław-PL,Wundschuh-AT,-0.0
3802,Bydgoszcz (Solec Kujawski)-PL,Hub Wien I-AT,-0.0
3803,Bydgoszcz (Solec Kujawski)-PL,Hub Wien II-AT,-0.0
3804,Bydgoszcz (Solec Kujawski)-PL,Hub Graz-AT,-0.0
3805,Bydgoszcz (Solec Kujawski)-PL,Hagenbrunn-AT,-0.0
3806,Bydgoszcz (Solec Kujawski)-PL,Allhaming-AT,-0.0
3807,Bydgoszcz (Solec Kujawski)-PL,Enns-AT,-0.0
3808,Bydgoszcz (Solec Kujawski)-PL,Wernberg-AT,-0.0
3809,Bydgoszcz (Solec Kujawski)-PL,Wals-AT,-0.0
3810,Bydgoszcz (Solec Kujawski)-PL,Hall in Tirol-AT,-0.0
3811,Bydgoszcz (Solec Kujawski)-PL,Liesing-AT,-0.0
3812,Bydgoszcz (Solec Kujawski)-PL,Wundschuh-AT,-0.0
3813,Suwałki (Ełk)-PL,Brüssel-BE,-0.0
3814,Poznań-PL,Brüssel-BE,999.0
3815,Zabrze-PL,Brüssel-BE,-0.0
3816,Koninko-PL,Brüssel-BE,-0.0
3817,Wrocław-PL,Brüssel-BE,-0.0
3818,Bydgoszcz (Solec Kujawski)-PL,Brüssel-BE,-0.0
3819,Suwałki (Ełk)-PL,Sofia-BG,-0.0
3820,Poznań-PL,Sofia-BG,-0.0
3821,Zabrze-PL,Sofia-BG,2000.0
3822,Koninko-PL,Sofia-BG,-0.0
3823,Wrocław-PL,Sofia-BG,-0.0
3824,Bydgoszcz (Solec Kujawski)-PL,Sofia-BG,-0.0
3825,Suwałki (Ełk)-PL,Brno-CZ,-0.0
3826,Suwałki (Ełk)-PL,Ostrava-CZ,345.0
3827,Suwałki (Ełk)-PL,Krupka 1-CZ,-0.0
3828,Suwałki (Ełk)-PL,Plzen 1-CZ,-0.0
3829,Suwałki (Ełk)-PL,Hradec Kralove - Brezhrad-CZ,-0.0
3830,Suwałki (Ełk)-PL,Ricany -CZ,-0.0
3831,Suwałki (Ełk)-PL,Zlin-CZ,-0.0
3832,Suwałki (Ełk)-PL,Olomouc-CZ,-0.0
3833,Poznań-PL,Brno-CZ,-0.0
3834,Poznań-PL,Ostrava-CZ,-0.0
3835,Poznań-PL,Krupka 1-CZ,-0.0
3836,Poznań-PL,Plzen 1-CZ,-0.0
3837,Poznań-PL,Hradec Kralove - Brezhrad-CZ,-0.0
3838,Poznań-PL,Ricany -CZ,-0.0
3839,Poznań-PL,Zlin-CZ,-0.0
3840,Poznań-PL,Olomouc-CZ,-0.0
3841,Zabrze-PL,Brno-CZ,-0.0
3842,Zabrze-PL,Ostrava-CZ,1443.0
3843,Zabrze-PL,Krupka 1-CZ,-0.0
3844,Zabrze-PL,Plzen 1-CZ,-0.0
3845,Zabrze-PL,Hradec Kralove - Brezhrad-CZ,-0.0
3846,Zabrze-PL,Ricany -CZ,-0.0
3847,Zabrze-PL,Zlin-CZ,-0.0
3848,Zabrze-PL,Olomouc-CZ,-0.0
3849,Koninko-PL,Brno-CZ,-0.0
3850,Koninko-PL,Ostrava-CZ,-0.0
3851,Koninko-PL,Krupka 1-CZ,-0.0
3852,Koninko-PL,Plzen 1-CZ,-0.0
3853,Koninko-PL,Hradec Kralove - Brezhrad-CZ,-0.0
3854,Koninko-PL,Ricany -CZ,-0.0
3855,Koninko-PL,Zlin-CZ,-0.0
3856,Koninko-PL,Olomouc-CZ,-0.0
3857,Wrocław-PL,Brno-CZ,-0.0
3858,Wrocław-PL,Ostrava-CZ,-0.0
3859,Wrocław-PL,Krupka 1-CZ,-0.0
3860,Wrocław-PL,Plzen 1-CZ,-0.0
3861,Wrocław-PL,Hradec Kralove - Brezhrad-CZ,-0.0
3862,Wrocław-PL,Ricany -CZ,-0.0
3863,Wrocław-PL,Zlin-CZ,-0.0
3864,Wrocław-PL,Olomouc-CZ,-0.0
3865,Bydgoszcz (Solec Kujawski)-PL,Brno-CZ,-0.0
3866,Bydgoszcz (Solec Kujawski)-PL,Ostrava-CZ,-0.0
3867,Bydgoszcz (Solec Kujawski)-PL,Krupka 1-CZ,-0.0
3868,Bydgoszcz (Solec Kujawski)-PL,Plzen 1-CZ,-0.0
3869,Bydgoszcz (Solec Kujawski)-PL,Hradec Kralove - Brezhrad-CZ,-0.0
3870,Bydgoszcz (Solec Kujawski)-PL,Ricany -CZ,-0.0
3871,Bydgoszcz (Solec Kujawski)-PL,Zlin-CZ,-0.0
3872,Bydgoszcz (Solec Kujawski)-PL,Olomouc-CZ,-0.0
3873,Suwałki (Ełk)-PL,PZ 67 (Speyer)-DE,-0.0
3874,Suwałki (Ełk)-PL,PZ 50 (Köln)-DE,-0.0
3875,Suwałki (Ełk)-PL,PZ 04 (Radefeld/Leipzig)-DE,-0.0
3876,Suwałki (Ełk)-PL,PZ 90 (Feucht/Nürnberg)-DE,-0.0
3877,Suwałki (Ełk)-PL,PZ 77 (Lahr)-DE,-0.0
3878,Suwałki (Ełk)-PL,PZ 93 (Regensburg)-DE,-0.0
3879,Suwałki (Ełk)-PL,PZ 21 (Hamburg)-DE,-0.0
3880,Suwałki (Ełk)-PL,PZ 46 (Dorsten)-DE,-0.0
3881,Suwałki (Ełk)-PL,PZ 58 (Hagen)-DE,-0.0
3882,Suwałki (Ełk)-PL,PZ 08 (Neumark)-DE,-0.0
3883,Suwałki (Ełk)-PL,PZ 47 (Krefeld)-DE,-0.0
3884,Suwałki (Ełk)-PL,PZ 15 (Rüdersdorf)-DE,-0.0
3885,Suwałki (Ełk)-PL,PZ 24 (Neumünster)-DE,-0.0
