,0,1,2,3
11219,Krupka 1-CZ,Suwałki (Ełk)-PL,Co-loading,0
11220,Krupka 1-CZ,Poznań-PL,2 Swap Bodies,0
11221,Krupka 1-CZ,Poznań-PL,Swap Body,0
11222,Krupka 1-CZ,Poznań-PL,Trailer,0
11223,Krupka 1-CZ,Poznań-PL,Van,0
11224,Krupka 1-CZ,Poznań-PL,Co-loading,0
11225,Krupka 1-CZ,Zabrze-PL,2 Swap Bodies,0
11226,Krupka 1-CZ,Zabrze-PL,Swap Body,0
11227,Krupka 1-CZ,Zabrze-PL,Trailer,0
11228,Krupka 1-CZ,Zabrze-PL,Van,0
11229,Krupka 1-CZ,Zabrze-PL,Co-loading,0
11230,Krupka 1-CZ,Koninko-PL,2 Swap Bodies,0
11231,Krupka 1-CZ,Koninko-PL,Swap Body,0
11232,Krupka 1-CZ,Koninko-PL,Trailer,0
11233,Krupka 1-CZ,Koninko-PL,Van,0
11234,Krupka 1-CZ,Koninko-PL,Co-loading,0
11235,Krupka 1-CZ,Wrocław-PL,2 Swap Bodies,0
11236,Krupka 1-CZ,Wrocław-PL,Swap Body,0
11237,Krupka 1-CZ,Wrocław-PL,Trailer,0
11238,Krupka 1-CZ,Wrocław-PL,Van,0
11239,Krupka 1-CZ,Wrocław-PL,Co-loading,0
11240,Krupka 1-CZ,Bydgoszcz (Solec Kujawski)-PL,2 Swap Bodies,0
11241,Krupka 1-CZ,Bydgoszcz (Solec Kujawski)-PL,Swap Body,0
11242,Krupka 1-CZ,Bydgoszcz (Solec Kujawski)-PL,Trailer,0
11243,Krupka 1-CZ,Bydgoszcz (Solec Kujawski)-PL,Van,0
11244,Krupka 1-CZ,Bydgoszcz (Solec Kujawski)-PL,Co-loading,0
11245,Plzen 1-CZ,Suwałki (Ełk)-PL,2 Swap Bodies,0
11246,Plzen 1-CZ,Suwałki (Ełk)-PL,Swap Body,0
11247,Plzen 1-CZ,Suwałki (Ełk)-PL,Trailer,0
11248,Plzen 1-CZ,Suwałki (Ełk)-PL,Van,0
11249,Plzen 1-CZ,Suwałki (Ełk)-PL,Co-loading,0
11250,Plzen 1-CZ,Poznań-PL,2 Swap Bodies,0
11251,Plzen 1-CZ,Poznań-PL,Swap Body,0
11252,Plzen 1-CZ,Poznań-PL,Trailer,0
11253,Plzen 1-CZ,Poznań-PL,Van,0
11254,Plzen 1-CZ,Poznań-PL,Co-loading,0
11255,Plzen 1-CZ,Zabrze-PL,2 Swap Bodies,0
11256,Plzen 1-CZ,Zabrze-PL,Swap Body,0
11257,Plzen 1-CZ,Zabrze-PL,Trailer,0
11258,Plzen 1-CZ,Zabrze-PL,Van,0
11259,Plzen 1-CZ,Zabrze-PL,Co-loading,0
11260,Plzen 1-CZ,Koninko-PL,2 Swap Bodies,0
11261,Plzen 1-CZ,Koninko-PL,Swap Body,0
11262,Plzen 1-CZ,Koninko-PL,Trailer,0
11263,Plzen 1-CZ,Koninko-PL,Van,0
11264,Plzen 1-CZ,Koninko-PL,Co-loading,0
11265,Plzen 1-CZ,Wrocław-PL,2 Swap Bodies,0
11266,Plzen 1-CZ,Wrocław-PL,Swap Body,0
11267,Plzen 1-CZ,Wrocław-PL,Trailer,0
11268,Plzen 1-CZ,Wrocław-PL,Van,0
11269,Plzen 1-CZ,Wrocław-PL,Co-loading,0
11270,Plzen 1-CZ,Bydgoszcz (Solec Kujawski)-PL,2 Swap Bodies,0
11271,Plzen 1-CZ,Bydgoszcz (Solec Kujawski)-PL,Swap Body,0
11272,Plzen 1-CZ,Bydgoszcz (Solec Kujawski)-PL,Trailer,0
11273,Plzen 1-CZ,Bydgoszcz (Solec Kujawski)-PL,Van,0
11274,Plzen 1-CZ,Bydgoszcz (Solec Kujawski)-PL,Co-loading,0
11275,Hradec Kralove - Brezhrad-CZ,Suwałki (Ełk)-PL,2 Swap Bodies,0
11276,Hradec Kralove - Brezhrad-CZ,Suwałki (Ełk)-PL,Swap Body,0
11277,Hradec Kralove - Brezhrad-CZ,Suwałki (Ełk)-PL,Trailer,0
11278,Hradec Kralove - Brezhrad-CZ,Suwałki (Ełk)-PL,Van,0
11279,Hradec Kralove - Brezhrad-CZ,Suwałki (Ełk)-PL,Co-loading,0
11280,Hradec Kralove - Brezhrad-CZ,Poznań-PL,2 Swap Bodies,0
11281,Hradec Kralove - Brezhrad-CZ,Poznań-PL,Swap Body,0
11282,Hradec Kralove - Brezhrad-CZ,Poznań-PL,Trailer,0
11283,Hradec Kralove - Brezhrad-CZ,Poznań-PL,Van,0
11284,Hradec Kralove - Brezhrad-CZ,Poznań-PL,Co-loading,0
11285,Hradec Kralove - Brezhrad-CZ,Zabrze-PL,2 Swap Bodies,0
11286,Hradec Kralove - Brezhrad-CZ,Zabrze-PL,Swap Body,0
11287,Hradec Kralove - Brezhrad-CZ,Zabrze-PL,Trailer,0
11288,Hradec Kralove - Brezhrad-CZ,Zabrze-PL,Van,0
11289,Hradec Kralove - Brezhrad-CZ,Zabrze-PL,Co-loading,0
11290,Hradec Kralove - Brezhrad-CZ,Koninko-PL,2 Swap Bodies,0
11291,Hradec Kralove - Brezhrad-CZ,Koninko-PL,Swap Body,0
11292,Hradec Kralove - Brezhrad-CZ,Koninko-PL,Trailer,0
11293,Hradec Kralove - Brezhrad-CZ,Koninko-PL,Van,0
11294,Hradec Kralove - Brezhrad-CZ,Koninko-PL,Co-loading,0
11295,Hradec Kralove - Brezhrad-CZ,Wrocław-PL,2 Swap Bodies,0
11296,Hradec Kralove - Brezhrad-CZ,Wrocław-PL,Swap Body,0
11297,Hradec Kralove - Brezhrad-CZ,Wrocław-PL,Trailer,0
11298,Hradec Kralove - Brezhrad-CZ,Wrocław-PL,Van,0
11299,Hradec Kralove - Brezhrad-CZ,Wrocław-PL,Co-loading,0
11300,Hradec Kralove - Brezhrad-CZ,Bydgoszcz (Solec Kujawski)-PL,2 Swap Bodies,0
11301,Hradec Kralove - Brezhrad-CZ,Bydgoszcz (Solec Kujawski)-PL,Swap Body,0
11302,Hradec Kralove - Brezhrad-CZ,Bydgoszcz (Solec Kujawski)-PL,Trailer,0
11303,Hradec Kralove - Brezhrad-CZ,Bydgoszcz (Solec Kujawski)-PL,Van,0
11304,Hradec Kralove - Brezhrad-CZ,Bydgoszcz (Solec Kujawski)-PL,Co-loading,0
11305,Ricany -CZ,Suwałki (Ełk)-PL,2 Swap Bodies,0
11306,Ricany -CZ,Suwałki (Ełk)-PL,Swap Body,0
11307,Ricany -CZ,Suwałki (Ełk)-PL,Trailer,0
11308,Ricany -CZ,Suwałki (Ełk)-PL,Van,0
11309,Ricany -CZ,Suwałki (Ełk)-PL,Co-loading,0
11310,Ricany -CZ,Poznań-PL,2 Swap Bodies,0
11311,Ricany -CZ,Poznań-PL,Swap Body,0
11312,Ricany -CZ,Poznań-PL,Trailer,0
11313,Ricany -CZ,Poznań-PL,Van,0
11314,Ricany -CZ,Poznań-PL,Co-loading,0
11315,Ricany -CZ,Zabrze-PL,2 Swap Bodies,0
11316,Ricany -CZ,Zabrze-PL,Swap Body,0
11317,Ricany -CZ,Zabrze-PL,Trailer,0
11318,Ricany -CZ,Zabrze-PL,Van,0
11319,Ricany -CZ,Zabrze-PL,Co-loading,0
11320,Ricany -CZ,Koninko-PL,2 Swap Bodies,0
11321,Ricany -CZ,Koninko-PL,Swap Body,0
11322,Ricany -CZ,Koninko-PL,Trailer,0
11323,Ricany -CZ,Koninko-PL,Van,0
11324,Ricany -CZ,Koninko-PL,Co-loading,0
11325,Ricany -CZ,Wrocław-PL,2 Swap Bodies,0
11326,Ricany -CZ,Wrocław-PL,Swap Body,0
11327,Ricany -CZ,Wrocław-PL,Trailer,0
11328,Ricany -CZ,Wrocław-PL,Van,0
11329,Ricany -CZ,Wrocław-PL,Co-loading,0
11330,Ricany -CZ,Bydgoszcz (Solec Kujawski)-PL,2 Swap Bodies,0
11331,Ricany -CZ,Bydgoszcz (Solec Kujawski)-PL,Swap Body,0
11332,Ricany -CZ,Bydgoszcz (Solec Kujawski)-PL,Trailer,0
11333,Ricany -CZ,Bydgoszcz (Solec Kujawski)-PL,Van,0
11334,Ricany -CZ,Bydgoszcz (Solec Kujawski)-PL,Co-loading,0
11335,Zlin-CZ,Suwałki (Ełk)-PL,2 Swap Bodies,0
11336,Zlin-CZ,Suwałki (Ełk)-PL,Swap Body,0
11337,Zlin-CZ,Suwałki (Ełk)-PL,Trailer,0
11338,Zlin-CZ,Suwałki (Ełk)-PL,Van,0
11339,Zlin-CZ,Suwałki (Ełk)-PL,Co-loading,0
11340,Zlin-CZ,Poznań-PL,2 Swap Bodies,0
11341,Zlin-CZ,Poznań-PL,Swap Body,0
11342,Zlin-CZ,Poznań-PL,Trailer,0
11343,Zlin-CZ,Poznań-PL,Van,0
11344,Zlin-CZ,Poznań-PL,Co-loading,0
11345,Zlin-CZ,Zabrze-PL,2 Swap Bodies,0
11346,Zlin-CZ,Zabrze-PL,Swap Body,0
11347,Zlin-CZ,Zabrze-PL,Trailer,0
11348,Zlin-CZ,Zabrze-PL,Van,0
11349,Zlin-CZ,Zabrze-PL,Co-loading,0
11350,Zlin-CZ,Koninko-PL,2 Swap Bodies,0
11351,Zlin-CZ,Koninko-PL,Swap Body,0
11352,Zlin-CZ,Koninko-PL,Trailer,0
11353,Zlin-CZ,Koninko-PL,Van,0
11354,Zlin-CZ,Koninko-PL,Co-loading,0
11355,Zlin-CZ,Wrocław-PL,2 Swap Bodies,0
11356,Zlin-CZ,Wrocław-PL,Swap Body,0
11357,Zlin-CZ,Wrocław-PL,Trailer,0
11358,Zlin-CZ,Wrocław-PL,Van,0
11359,Zlin-CZ,Wrocław-PL,Co-loading,0
11360,Zlin-CZ,Bydgoszcz (Solec Kujawski)-PL,2 Swap Bodies,0
11361,Zlin-CZ,Bydgoszcz (Solec Kujawski)-PL,Swap Body,0
11362,Zlin-CZ,Bydgoszcz (Solec Kujawski)-PL,Trailer,0
11363,Zlin-CZ,Bydgoszcz (Solec Kujawski)-PL,Van,0
11364,Zlin-CZ,Bydgoszcz (Solec Kujawski)-PL,Co-loading,0
11365,Olomouc-CZ,Suwałki (Ełk)-PL,2 Swap Bodies,0
11366,Olomouc-CZ,Suwałki (Ełk)-PL,Swap Body,0
11367,Olomouc-CZ,Suwałki (Ełk)-PL,Trailer,0
11368,Olomouc-CZ,Suwałki (Ełk)-PL,Van,0
11369,Olomouc-CZ,Suwałki (Ełk)-PL,Co-loading,0
11370,Olomouc-CZ,Poznań-PL,2 Swap Bodies,0
11371,Olomouc-CZ,Poznań-PL,Swap Body,0
11372,Olomouc-CZ,Poznań-PL,Trailer,0
11373,Olomouc-CZ,Poznań-PL,Van,0
11374,Olomouc-CZ,Poznań-PL,Co-loading,0
11375,Olomouc-CZ,Zabrze-PL,2 Swap Bodies,0
11376,Olomouc-CZ,Zabrze-PL,Swap Body,0
11377,Olomouc-CZ,Zabrze-PL,Trailer,0
11378,Olomouc-CZ,Zabrze-PL,Van,0
11379,Olomouc-CZ,Zabrze-PL,Co-loading,0
11380,Olomouc-CZ,Koninko-PL,2 Swap Bodies,0
11381,Olomouc-CZ,Koninko-PL,Swap Body,0
11382,Olomouc-CZ,Koninko-PL,Trailer,0
11383,Olomouc-CZ,Koninko-PL,Van,0
11384,Olomouc-CZ,Koninko-PL,Co-loading,0
11385,Olomouc-CZ,Wrocław-PL,2 Swap Bodies,0
11386,Olomouc-CZ,Wrocław-PL,Swap Body,0
11387,Olomouc-CZ,Wrocław-PL,Trailer,0
11388,Olomouc-CZ,Wrocław-PL,Van,0
11389,Olomouc-CZ,Wrocław-PL,Co-loading,0
11390,Olomouc-CZ,Bydgoszcz (Solec Kujawski)-PL,2 Swap Bodies,0
11391,Olomouc-CZ,Bydgoszcz (Solec Kujawski)-PL,Swap Body,0
11392,Olomouc-CZ,Bydgoszcz (Solec Kujawski)-PL,Trailer,0
11393,Olomouc-CZ,Bydgoszcz (Solec Kujawski)-PL,Van,0
11394,Olomouc-CZ,Bydgoszcz (Solec Kujawski)-PL,Co-loading,0
11395,Brno-CZ,Lisboa-PT,2 Swap Bodies,0
11396,Brno-CZ,Lisboa-PT,Swap Body,0
11397,Brno-CZ,Lisboa-PT,Trailer,0
11398,Brno-CZ,Lisboa-PT,Van,0
11399,Brno-CZ,Lisboa-PT,Co-loading,0
11400,Ostrava-CZ,Lisboa-PT,2 Swap Bodies,0
11401,Ostrava-CZ,Lisboa-PT,Swap Body,0
11402,Ostrava-CZ,Lisboa-PT,Trailer,0
11403,Ostrava-CZ,Lisboa-PT,Van,0
11404,Ostrava-CZ,Lisboa-PT,Co-loading,0
11405,Krupka 1-CZ,Lisboa-PT,2 Swap Bodies,0
11406,Krupka 1-CZ,Lisboa-PT,Swap Body,0
11407,Krupka 1-CZ,Lisboa-PT,Trailer,0
11408,Krupka 1-CZ,Lisboa-PT,Van,0
11409,Krupka 1-CZ,Lisboa-PT,Co-loading,0
11410,Plzen 1-CZ,Lisboa-PT,2 Swap Bodies,0
11411,Plzen 1-CZ,Lisboa-PT,Swap Body,0
11412,Plzen 1-CZ,Lisboa-PT,Trailer,0
11413,Plzen 1-CZ,Lisboa-PT,Van,0
11414,Plzen 1-CZ,Lisboa-PT,Co-loading,0
11415,Hradec Kralove - Brezhrad-CZ,Lisboa-PT,2 Swap Bodies,0
11416,Hradec Kralove - Brezhrad-CZ,Lisboa-PT,Swap Body,0
11417,Hradec Kralove - Brezhrad-CZ,Lisboa-PT,Trailer,0
11418,Hradec Kralove - Brezhrad-CZ,Lisboa-PT,Van,0
11419,Hradec Kralove - Brezhrad-CZ,Lisboa-PT,Co-loading,0
11420,Ricany -CZ,Lisboa-PT,2 Swap Bodies,0
11421,Ricany -CZ,Lisboa-PT,Swap Body,0
11422,Ricany -CZ,Lisboa-PT,Trailer,0
11423,Ricany -CZ,Lisboa-PT,Van,0
11424,Ricany -CZ,Lisboa-PT,Co-loading,0
11425,Zlin-CZ,Lisboa-PT,2 Swap Bodies,0
11426,Zlin-CZ,Lisboa-PT,Swap Body,0
11427,Zlin-CZ,Lisboa-PT,Trailer,0
11428,Zlin-CZ,Lisboa-PT,Van,0
11429,Zlin-CZ,Lisboa-PT,Co-loading,0
11430,Olomouc-CZ,Lisboa-PT,2 Swap Bodies,0
11431,Olomouc-CZ,Lisboa-PT,Swap Body,0
11432,Olomouc-CZ,Lisboa-PT,Trailer,0
11433,Olomouc-CZ,Lisboa-PT,Van,0
11434,Olomouc-CZ,Lisboa-PT,Co-loading,0
11435,Brno-CZ,Göteborg-SE,2 Swap Bodies,0
11436,Brno-CZ,Göteborg-SE,Swap Body,0
11437,Brno-CZ,Göteborg-SE,Trailer,0
11438,Brno-CZ,Göteborg-SE,Van,0
11439,Brno-CZ,Göteborg-SE,Co-loading,0
11440,Brno-CZ,Stockholm - Västberga-SE,2 Swap Bodies,0
11441,Brno-CZ,Stockholm - Västberga-SE,Swap Body,0
11442,Brno-CZ,Stockholm - Västberga-SE,Trailer,0
11443,Brno-CZ,Stockholm - Västberga-SE,Van,0
11444,Brno-CZ,Stockholm - Västberga-SE,Co-loading,0
11445,Brno-CZ,Helsingborg-SE,2 Swap Bodies,0
11446,Brno-CZ,Helsingborg-SE,Swap Body,0
11447,Brno-CZ,Helsingborg-SE,Trailer,0
11448,Brno-CZ,Helsingborg-SE,Van,0
11449,Brno-CZ,Helsingborg-SE,Co-loading,0
11450,Brno-CZ,Arlöv-SE,2 Swap Bodies,0
11451,Brno-CZ,Arlöv-SE,Swap Body,0
11452,Brno-CZ,Arlöv-SE,Trailer,0
11453,Brno-CZ,Arlöv-SE,Van,0
11454,Brno-CZ,Arlöv-SE,Co-loading,0
11455,Brno-CZ,Malmö-SE,2 Swap Bodies,0
11456,Brno-CZ,Malmö-SE,Swap Body,0
11457,Brno-CZ,Malmö-SE,Trailer,0
11458,Brno-CZ,Malmö-SE,Van,0
11459,Brno-CZ,Malmö-SE,Co-loading,0
11460,Ostrava-CZ,Göteborg-SE,2 Swap Bodies,0
11461,Ostrava-CZ,Göteborg-SE,Swap Body,0
11462,Ostrava-CZ,Göteborg-SE,Trailer,0
11463,Ostrava-CZ,Göteborg-SE,Van,0
11464,Ostrava-CZ,Göteborg-SE,Co-loading,0
11465,Ostrava-CZ,Stockholm - Västberga-SE,2 Swap Bodies,0
11466,Ostrava-CZ,Stockholm - Västberga-SE,Swap Body,0
11467,Ostrava-CZ,Stockholm - Västberga-SE,Trailer,0
11468,Ostrava-CZ,Stockholm - Västberga-SE,Van,0
11469,Ostrava-CZ,Stockholm - Västberga-SE,Co-loading,0
11470,Ostrava-CZ,Helsingborg-SE,2 Swap Bodies,0
11471,Ostrava-CZ,Helsingborg-SE,Swap Body,0
11472,Ostrava-CZ,Helsingborg-SE,Trailer,0
11473,Ostrava-CZ,Helsingborg-SE,Van,0
11474,Ostrava-CZ,Helsingborg-SE,Co-loading,0
11475,Ostrava-CZ,Arlöv-SE,2 Swap Bodies,0
11476,Ostrava-CZ,Arlöv-SE,Swap Body,0
11477,Ostrava-CZ,Arlöv-SE,Trailer,0
11478,Ostrava-CZ,Arlöv-SE,Van,0
11479,Ostrava-CZ,Arlöv-SE,Co-loading,0
11480,Ostrava-CZ,Malmö-SE,2 Swap Bodies,0
11481,Ostrava-CZ,Malmö-SE,Swap Body,0
11482,Ostrava-CZ,Malmö-SE,Trailer,0
11483,Ostrava-CZ,Malmö-SE,Van,0
11484,Ostrava-CZ,Malmö-SE,Co-loading,0
11485,Krupka 1-CZ,Göteborg-SE,2 Swap Bodies,0
11486,Krupka 1-CZ,Göteborg-SE,Swap Body,0
11487,Krupka 1-CZ,Göteborg-SE,Trailer,0
11488,Krupka 1-CZ,Göteborg-SE,Van,0
11489,Krupka 1-CZ,Göteborg-SE,Co-loading,0
11490,Krupka 1-CZ,Stockholm - Västberga-SE,2 Swap Bodies,0
11491,Krupka 1-CZ,Stockholm - Västberga-SE,Swap Body,0
11492,Krupka 1-CZ,Stockholm - Västberga-SE,Trailer,0
11493,Krupka 1-CZ,Stockholm - Västberga-SE,Van,0
11494,Krupka 1-CZ,Stockholm - Västberga-SE,Co-loading,0
11495,Krupka 1-CZ,Helsingborg-SE,2 Swap Bodies,0
11496,Krupka 1-CZ,Helsingborg-SE,Swap Body,0
11497,Krupka 1-CZ,Helsingborg-SE,Trailer,0
11498,Krupka 1-CZ,Helsingborg-SE,Van,0
11499,Krupka 1-CZ,Helsingborg-SE,Co-loading,0
11500,Krupka 1-CZ,Arlöv-SE,2 Swap Bodies,0
11501,Krupka 1-CZ,Arlöv-SE,Swap Body,0
11502,Krupka 1-CZ,Arlöv-SE,Trailer,0
11503,Krupka 1-CZ,Arlöv-SE,Van,0
11504,Krupka 1-CZ,Arlöv-SE,Co-loading,0
11505,Krupka 1-CZ,Malmö-SE,2 Swap Bodies,0
11506,Krupka 1-CZ,Malmö-SE,Swap Body,0
11507,Krupka 1-CZ,Malmö-SE,Trailer,0
11508,Krupka 1-CZ,Malmö-SE,Van,0
11509,Krupka 1-CZ,Malmö-SE,Co-loading,0
11510,Plzen 1-CZ,Göteborg-SE,2 Swap Bodies,0
11511,Plzen 1-CZ,Göteborg-SE,Swap Body,0
11512,Plzen 1-CZ,Göteborg-SE,Trailer,0
11513,Plzen 1-CZ,Göteborg-SE,Van,0
11514,Plzen 1-CZ,Göteborg-SE,Co-loading,0
11515,Plzen 1-CZ,Stockholm - Västberga-SE,2 Swap Bodies,0
11516,Plzen 1-CZ,Stockholm - Västberga-SE,Swap Body,0
11517,Plzen 1-CZ,Stockholm - Västberga-SE,Trailer,0
11518,Plzen 1-CZ,Stockholm - Västberga-SE,Van,0
11519,Plzen 1-CZ,Stockholm - Västberga-SE,Co-loading,0
11520,Plzen 1-CZ,Helsingborg-SE,2 Swap Bodies,0
11521,Plzen 1-CZ,Helsingborg-SE,Swap Body,0
11522,Plzen 1-CZ,Helsingborg-SE,Trailer,0
11523,Plzen 1-CZ,Helsingborg-SE,Van,0
11524,Plzen 1-CZ,Helsingborg-SE,Co-loading,0
11525,Plzen 1-CZ,Arlöv-SE,2 Swap Bodies,0
11526,Plzen 1-CZ,Arlöv-SE,Swap Body,0
11527,Plzen 1-CZ,Arlöv-SE,Trailer,0
11528,Plzen 1-CZ,Arlöv-SE,Van,0
11529,Plzen 1-CZ,Arlöv-SE,Co-loading,0
11530,Plzen 1-CZ,Malmö-SE,2 Swap Bodies,0
11531,Plzen 1-CZ,Malmö-SE,Swap Body,0
11532,Plzen 1-CZ,Malmö-SE,Trailer,0
11533,Plzen 1-CZ,Malmö-SE,Van,0
11534,Plzen 1-CZ,Malmö-SE,Co-loading,0
11535,Hradec Kralove - Brezhrad-CZ,Göteborg-SE,2 Swap Bodies,0
11536,Hradec Kralove - Brezhrad-CZ,Göteborg-SE,Swap Body,0
11537,Hradec Kralove - Brezhrad-CZ,Göteborg-SE,Trailer,0
11538,Hradec Kralove - Brezhrad-CZ,Göteborg-SE,Van,0
11539,Hradec Kralove - Brezhrad-CZ,Göteborg-SE,Co-loading,0
11540,Hradec Kralove - Brezhrad-CZ,Stockholm - Västberga-SE,2 Swap Bodies,0
11541,Hradec Kralove - Brezhrad-CZ,Stockholm - Västberga-SE,Swap Body,0
11542,Hradec Kralove - Brezhrad-CZ,Stockholm - Västberga-SE,Trailer,0
11543,Hradec Kralove - Brezhrad-CZ,Stockholm - Västberga-SE,Van,0
11544,Hradec Kralove - Brezhrad-CZ,Stockholm - Västberga-SE,Co-loading,0
11545,Hradec Kralove - Brezhrad-CZ,Helsingborg-SE,2 Swap Bodies,0
11546,Hradec Kralove - Brezhrad-CZ,Helsingborg-SE,Swap Body,0
11547,Hradec Kralove - Brezhrad-CZ,Helsingborg-SE,Trailer,0
11548,Hradec Kralove - Brezhrad-CZ,Helsingborg-SE,Van,0
11549,Hradec Kralove - Brezhrad-CZ,Helsingborg-SE,Co-loading,0
11550,Hradec Kralove - Brezhrad-CZ,Arlöv-SE,2 Swap Bodies,0
11551,Hradec Kralove - Brezhrad-CZ,Arlöv-SE,Swap Body,0
11552,Hradec Kralove - Brezhrad-CZ,Arlöv-SE,Trailer,0
11553,Hradec Kralove - Brezhrad-CZ,Arlöv-SE,Van,0
11554,Hradec Kralove - Brezhrad-CZ,Arlöv-SE,Co-loading,0
11555,Hradec Kralove - Brezhrad-CZ,Malmö-SE,2 Swap Bodies,0
11556,Hradec Kralove - Brezhrad-CZ,Malmö-SE,Swap Body,0
11557,Hradec Kralove - Brezhrad-CZ,Malmö-SE,Trailer,0
11558,Hradec Kralove - Brezhrad-CZ,Malmö-SE,Van,0
11559,Hradec Kralove - Brezhrad-CZ,Malmö-SE,Co-loading,0
11560,Ricany -CZ,Göteborg-SE,2 Swap Bodies,0
11561,Ricany -CZ,Göteborg-SE,Swap Body,0
11562,Ricany -CZ,Göteborg-SE,Trailer,0
11563,Ricany -CZ,Göteborg-SE,Van,0
11564,Ricany -CZ,Göteborg-SE,Co-loading,0
11565,Ricany -CZ,Stockholm - Västberga-SE,2 Swap Bodies,0
11566,Ricany -CZ,Stockholm - Västberga-SE,Swap Body,0
11567,Ricany -CZ,Stockholm - Västberga-SE,Trailer,0
11568,Ricany -CZ,Stockholm - Västberga-SE,Van,0
11569,Ricany -CZ,Stockholm - Västberga-SE,Co-loading,0
11570,Ricany -CZ,Helsingborg-SE,2 Swap Bodies,0
11571,Ricany -CZ,Helsingborg-SE,Swap Body,0
11572,Ricany -CZ,Helsingborg-SE,Trailer,0
11573,Ricany -CZ,Helsingborg-SE,Van,0
11574,Ricany -CZ,Helsingborg-SE,Co-loading,0
11575,Ricany -CZ,Arlöv-SE,2 Swap Bodies,0
11576,Ricany -CZ,Arlöv-SE,Swap Body,0
11577,Ricany -CZ,Arlöv-SE,Trailer,0
11578,Ricany -CZ,Arlöv-SE,Van,0
11579,Ricany -CZ,Arlöv-SE,Co-loading,0
11580,Ricany -CZ,Malmö-SE,2 Swap Bodies,0
11581,Ricany -CZ,Malmö-SE,Swap Body,0
11582,Ricany -CZ,Malmö-SE,Trailer,0
11583,Ricany -CZ,Malmö-SE,Van,0
11584,Ricany -CZ,Malmö-SE,Co-loading,0
11585,Zlin-CZ,Göteborg-SE,2 Swap Bodies,0
11586,Zlin-CZ,Göteborg-SE,Swap Body,0
11587,Zlin-CZ,Göteborg-SE,Trailer,0
11588,Zlin-CZ,Göteborg-SE,Van,0
11589,Zlin-CZ,Göteborg-SE,Co-loading,0
11590,Zlin-CZ,Stockholm - Västberga-SE,2 Swap Bodies,0
11591,Zlin-CZ,Stockholm - Västberga-SE,Swap Body,0
11592,Zlin-CZ,Stockholm - Västberga-SE,Trailer,0
11593,Zlin-CZ,Stockholm - Västberga-SE,Van,0
11594,Zlin-CZ,Stockholm - Västberga-SE,Co-loading,0
11595,Zlin-CZ,Helsingborg-SE,2 Swap Bodies,0
11596,Zlin-CZ,Helsingborg-SE,Swap Body,0
11597,Zlin-CZ,Helsingborg-SE,Trailer,0
11598,Zlin-CZ,Helsingborg-SE,Van,0
11599,Zlin-CZ,Helsingborg-SE,Co-loading,0
11600,Zlin-CZ,Arlöv-SE,2 Swap Bodies,0
11601,Zlin-CZ,Arlöv-SE,Swap Body,0
11602,Zlin-CZ,Arlöv-SE,Trailer,0
11603,Zlin-CZ,Arlöv-SE,Van,0
11604,Zlin-CZ,Arlöv-SE,Co-loading,0
11605,Zlin-CZ,Malmö-SE,2 Swap Bodies,0
11606,Zlin-CZ,Malmö-SE,Swap Body,0
11607,Zlin-CZ,Malmö-SE,Trailer,0
11608,Zlin-CZ,Malmö-SE,Van,0
11609,Zlin-CZ,Malmö-SE,Co-loading,0
11610,Olomouc-CZ,Göteborg-SE,2 Swap Bodies,0
11611,Olomouc-CZ,Göteborg-SE,Swap Body,0
11612,Olomouc-CZ,Göteborg-SE,Trailer,0
11613,Olomouc-CZ,Göteborg-SE,Van,0
11614,Olomouc-CZ,Göteborg-SE,Co-loading,0
11615,Olomouc-CZ,Stockholm - Västberga-SE,2 Swap Bodies,0
11616,Olomouc-CZ,Stockholm - Västberga-SE,Swap Body,0
11617,Olomouc-CZ,Stockholm - Västberga-SE,Trailer,0
11618,Olomouc-CZ,Stockholm - Västberga-SE,Van,0
11619,Olomouc-CZ,Stockholm - Västberga-SE,Co-loading,0
11620,Olomouc-CZ,Helsingborg-SE,2 Swap Bodies,0
11621,Olomouc-CZ,Helsingborg-SE,Swap Body,0
11622,Olomouc-CZ,Helsingborg-SE,Trailer,0
11623,Olomouc-CZ,Helsingborg-SE,Van,0
11624,Olomouc-CZ,Helsingborg-SE,Co-loading,0
11625,Olomouc-CZ,Arlöv-SE,2 Swap Bodies,0
11626,Olomouc-CZ,Arlöv-SE,Swap Body,0
11627,Olomouc-CZ,Arlöv-SE,Trailer,0
11628,Olomouc-CZ,Arlöv-SE,Van,0
11629,Olomouc-CZ,Arlöv-SE,Co-loading,0
11630,Olomouc-CZ,Malmö-SE,2 Swap Bodies,0
11631,Olomouc-CZ,Malmö-SE,Swap Body,0
11632,Olomouc-CZ,Malmö-SE,Trailer,0
11633,Olomouc-CZ,Malmö-SE,Van,0
11634,Olomouc-CZ,Malmö-SE,Co-loading,0
11635,PZ 67 (Speyer)-DE,Hub Wien I-AT,2 Swap Bodies,0
11636,PZ 67 (Speyer)-DE,Hub Wien I-AT,Swap Body,0
11637,PZ 67 (Speyer)-DE,Hub Wien I-AT,Trailer,0
11638,PZ 67 (Speyer)-DE,Hub Wien I-AT,Van,0
11639,PZ 67 (Speyer)-DE,Hub Wien I-AT,Co-loading,0
11640,PZ 67 (Speyer)-DE,Hub Wien II-AT,2 Swap Bodies,0
11641,PZ 67 (Speyer)-DE,Hub Wien II-AT,Swap Body,0
