,Origin Country,Destination Country,From,To,Distance,Duration,est_tt
255,BG,HU,Sofia-BG,Budapest NPKK (OE)-HU,761.25,7.516666666666667,11.923333333333334
256,BG,IE,Sofia-BG,Portlaoise-IE,3057.869,31.983333333333334,70.17666666666668
257,BG,LT,Sofia-BG,Kaunas-LT,2078.988,20.433333333333334,46.00666666666667
258,BG,LU,Sofia-BG,Bettembourg-LU,1849.696,17.083333333333332,33.31666666666666
259,BG,NL,Sofia-BG,Eindhoven-Noord-NL,2023.515,18.166666666666668,42.833333333333336
260,BG,NL,Sofia-BG,Utrecht-West + Centrum-NL,2072.069,18.583333333333332,43.416666666666664
261,BG,NL,Sofia-BG,Zaltbommel-NL,2062.652,18.55,43.37
262,BG,NO,Sofia-BG,Oslo-NO,2670.004,26.383333333333333,62.33666666666666
263,BG,PL,Sofia-BG,Suwałki (Ełk)-PL,1872.163,18.383333333333333,43.13666666666666
264,BG,PL,Sofia-BG,Poznań-PL,1666.151,16.183333333333334,32.056666666666665
265,BG,PL,Sofia-BG,Zabrze-PL,1320.539,12.48333333333333,26.87666666666666
266,BG,PL,Sofia-BG,Koninko-PL,1646.586,15.95,31.729999999999997
267,BG,PL,Sofia-BG,Wrocław-PL,1509.451,14.083333333333334,29.116666666666664
268,BG,PL,Sofia-BG,Bydgoszcz (Solec Kujawski)-PL,1712.281,16.1,31.939999999999998
269,BG,PT,Sofia-BG,Lisboa-PT,3545.998,32.233333333333334,70.52666666666667
270,BG,RO,Sofia-BG,Oradea-RO,673.777,9.233333333333333,22.32666666666666
271,BG,SE,Sofia-BG,Stockholm - Västberga-SE,2703.53,26.45,62.42999999999999
272,BG,SE,Sofia-BG,Helsingborg-SE,2159.239,21.6,47.63999999999999
273,BG,SE,Sofia-BG,Arlöv-SE,2108.645,21.15,47.01
274,BG,SE,Sofia-BG,Malmö-SE,2107.258,21.1,46.94
275,BG,SI,Sofia-BG,Ljubljana-SI,921.688,9.016666666666667,22.023333333333333
276,BG,SK,Sofia-BG,Bratislava - Raca-SK,975.466,9.55,22.77
277,BG,SK,Sofia-BG,Bratislava - Petrzalka-SK,959.365,9.316666666666666,22.44333333333333
278,BG,SK,Sofia-BG,Zilina- Strecno-SK,1022.417,11.1,24.939999999999998
279,BG,AT,Sofia-BG,Allhaming-AT,1160.594,11.183333333333334,25.056666666666665
280,BG,AT,Sofia-BG,Hagenbrunn-AT,1025.039,9.933333333333334,23.306666666666665
281,BG,SK,Sofia-BG,Ivanka pri Dunaji-SK,974.579,9.466666666666667,22.65333333333333
282,BG,AT,Sofia-BG,Enns-AT,1172.263,11.15,25.009999999999998
283,BG,SE,Sofia-BG,Göteborg-SE,2375.035,23.516666666666666,50.32333333333333
